model,prompt,story_id,groovist_raw,groovist
internvl3,original,6215,0.4115667939186096,0.38980221734162834
internvl3,original,3295,0.6072100400924683,0.5421601935304577
internvl3,original,7195,0.44585493206977844,0.4184858048586241
internvl3,original,8154,0.5103794932365417,0.47024082892417657
internvl3,original,1467,0.542576789855957,0.49493602192885916
internvl3,original,7596,0.6521334648132324,0.5731044488970957
internvl3,original,7065,0.5239385366439819,0.48073406131146285
internvl3,original,6729,0.5912598967552185,0.5308011336648065
internvl3,original,8061,0.9250445365905762,0.7282751217266384
internvl3,original,13596,0.8290499448776245,0.6799655418734218
internvl3,original,4173,0.8992653489112854,0.7159399675551769
internvl3,original,12358,0.5069108605384827,0.4675347996844135
internvl3,original,11457,0.6499433517456055,0.5716318296163372
internvl3,original,3891,0.646456241607666,0.5692794984006847
internvl3,original,2926,0.333982914686203,0.3220950496769598
internvl3,original,11340,1.2755134105682373,0.8552849342336208
internvl3,original,5062,1.0455636978149414,0.7800756258902273
internvl3,original,1201,0.8504464626312256,0.6913026402175934
internvl3,original,11543,0.7673149108886719,0.645365405600784
internvl3,original,10486,0.883804440498352,0.708320119960827
internvl3,original,10408,0.382559597492218,0.36492826624652375
internvl3,original,9334,1.2251043319702148,0.8411534173348478
internvl3,original,515,0.8408598303794861,0.6862642165794879
internvl3,original,2400,0.39935624599456787,0.3793980066753456
internvl3,original,10499,0.7966840267181396,0.662178874124278
internvl3,original,8551,0.273495614528656,0.2668745036884082
internvl3,original,721,0.5836777091026306,0.5253333250496011
internvl3,original,7150,0.6045567393302917,0.5402841034471888
internvl3,original,345,0.6949761509895325,0.601169256649661
internvl3,original,6878,0.954918384552002,0.7420016172042012
internvl3,original,733,0.7691026926040649,0.646407379166369
internvl3,original,5349,0.9256587624549866,0.7285634426096178
internvl3,original,12423,1.1745085716247559,0.8257121463193566
internvl3,original,5540,0.9468777775764465,0.7383662877101281
internvl3,original,2702,0.7207544445991516,0.6173764056582149
internvl3,original,9418,0.6367347836494446,0.5626722041269314
internvl3,original,8085,1.008650302886963,0.7652031947768002
internvl3,original,11719,0.675176739692688,0.5883748234886609
internvl3,original,1111,0.7149828672409058,0.6137919534920564
internvl3,original,723,1.1999741792678833,0.8336467310030091
internvl3,original,5721,0.8497210144996643,0.6909236932925782
internvl3,original,6921,0.33155691623687744,0.31991904090410594
internvl3,original,5201,0.7330281734466553,0.6249144600425764
internvl3,original,11260,0.3204711079597473,0.3099328374699276
internvl3,original,6847,0.7635366320610046,0.6431553883819541
internvl3,original,11541,1.1447887420654297,0.8160203287424971
internvl3,original,7702,0.6797071695327759,0.5913289919627983
internvl3,original,1214,1.074600100517273,0.7911880300738117
internvl3,original,3230,0.4255431592464447,0.4015899458141369
internvl3,original,2722,0.7040917277336121,0.6069585375295853
internvl3,original,4797,0.6672390103340149,0.5831607744565945
internvl3,large,7195,0.2984601855278015,0.28990284005002215
internvl3,large,12358,0.379398912191391,0.3621853431319962
internvl3,large,723,1.1292792558670044,0.810772444805956
internvl3,large,7065,0.49186402559280396,0.4556946331071578
internvl3,large,10499,0.8385401964187622,0.685035079687241
internvl3,large,515,0.8272368311882019,0.6789895247702108
internvl3,large,5721,0.60701584815979,0.5420230674877258
internvl3,large,5062,0.9179753065109253,0.7249381786436414
internvl3,large,8061,0.9299724102020264,0.7305810325745467
internvl3,large,6215,0.8027271032333374,0.6655586117527851
internvl3,large,5349,0.8764427304267883,0.7046327468685287
internvl3,large,345,0.7290096879005432,0.622459113091307
internvl3,large,733,0.6566858887672424,0.5761536585824896
internvl3,large,11340,1.160628318786621,0.8212445407441356
internvl3,large,11719,0.6221910715103149,0.5526517369691604
internvl3,large,4173,0.6254802942276001,0.5549321986815984
internvl3,large,6847,0.8764840960502625,0.7046535735505906
internvl3,large,8551,0.4722590744495392,0.44002279666790756
internvl3,large,5047,0.18878081440925598,0.18656972619855544
internvl3,large,11543,0.5967065691947937,0.5347018909444085
internvl3,large,4797,0.7150588631629944,0.6138393164583654
internvl3,large,2926,0.5163333415985107,0.47486512253753393
internvl3,large,9334,1.3762092590332031,0.8800995868198301
internvl3,large,7150,0.611152172088623,0.5449376338920918
internvl3,large,6729,0.41422122716903687,0.3920509885973418
internvl3,large,11541,0.7713625431060791,0.6477210468642814
internvl3,large,1201,0.9604899883270264,0.7444953479134958
internvl3,large,7702,0.5801247954368591,0.5227561276947787
internvl3,large,3891,0.8172164559364319,0.6735519973238924
internvl3,large,5540,0.9072902202606201,0.7198291024659388
internvl3,large,1214,0.5528908967971802,0.5026837425751837
internvl3,large,3230,0.5941469073295593,0.532871550943041
internvl3,large,6111,0.7461064457893372,0.6328203664057818
internvl3,large,2722,0.6929688453674316,0.5998858532641732
internvl3,large,2702,0.9137254953384399,0.722915574363273
internvl3,large,11457,0.5706109404563904,0.5158078143408107
internvl3,large,9418,0.7056406736373901,0.6079359341511382
internvl3,large,10408,0.6972005367279053,0.6025878401124254
internvl3,large,12423,1.181821584701538,0.8280251349838822
internvl3,large,6878,0.6110108494758606,0.5448382703704338
internvl3,large,10486,0.9776381850242615,0.7520416748748282
internvl3,large,13596,0.651755690574646,0.5728506991938178
internvl3,large,13683,0.42624396085739136,0.40217756053500997
internvl3,large,7596,0.7266355752944946,0.6210027135965203
internvl3,large,11260,0.33460891246795654,0.3226559900043713
internvl3,large,9914,0.868809700012207,0.7007688650536371
internvl3,large,6921,1.146032452583313,0.8164354443752861
internvl3,large,8085,1.0613572597503662,0.7861827725117394
internvl3,large,1111,0.5955885648727417,0.5339030536801677
internvl3,large,5265,0.5444202423095703,0.4963266288460973
internvl3,large,2400,0.40906524658203125,0.38767870331036713
internvl3,large,8154,0.4458461403846741,0.4184785528378936
internvl3,large,11678,0.6919280290603638,0.5992191722587368
internvl3,large,3295,0.4334883391857147,0.40823243695776484
internvl3,large,5201,0.6662687659263611,0.5825201250766147
internvl3,large,1467,0.2617935240268707,0.2559723096866818
internvl3,large,3761,0.5802292227745056,0.5228320136164994
internvl3,large,721,0.8523721694946289,0.6923067151291247
internvl3,large,4047,0.5679258108139038,0.5138343555998433
internvl3,large,948,0.9770402908325195,0.7517818129028259
llama4scout,original,5349,0.6116703748703003,0.5453018498345775
llama4scout,original,6878,0.12068725377321243,0.12010469438457805
llama4scout,original,9418,0.5245411396026611,0.4811972653276767
llama4scout,original,12358,0.3406105041503906,0.3280223186000699
llama4scout,original,11340,0.5563668608665466,0.505276820642576
llama4scout,original,345,0.5563434362411499,0.5052593762268626
llama4scout,original,11541,0.5384427309036255,0.4918082670796406
llama4scout,original,8061,0.7858368754386902,0.6560441675931422
llama4scout,original,3761,0.13577567040920258,0.13494743432372436
llama4scout,original,2400,0.37825775146484375,0.3611934683185642
llama4scout,original,4047,0.893365740776062,0.7130521578543605
llama4scout,original,10499,0.4240895211696625,0.40037003118298736
llama4scout,original,9914,0.6683152914047241,0.5838705918523953
llama4scout,original,5265,0.016300233080983162,0.016298789590134283
llama4scout,original,5201,0.758534848690033,0.6402131465363077
llama4scout,original,7702,0.20077358186244965,0.19811865200095238
llama4scout,original,5540,0.06693538278341293,0.06683559706308939
llama4scout,original,6111,-0.060105517506599426,-0.060033241417308245
llama4scout,original,1467,0.6172112822532654,0.5491833780157943
llama4scout,original,7596,0.44369369745254517,0.41670145698899963
llama4scout,original,6847,0.1657300591468811,0.16422920729060464
llama4scout,original,8085,0.34875231981277466,0.33526857329001464
llama4scout,original,1214,1.1137402057647705,0.8053805228272783
llama4scout,original,13596,0.34905773401260376,0.33553962963829836
llama4scout,original,7150,-0.13463535904884338,-0.13382771713782732
llama4scout,original,1111,0.3995329439640045,0.37954926009448897
llama4scout,original,948,0.5986549854278564,0.5360917932779161
llama4scout,original,2702,0.2458636462688446,0.2410265076479017
llama4scout,original,6215,0.5003713369369507,0.4624091442335141
llama4scout,original,11260,0.19832094013690948,0.1957611380944302
llama4scout,original,11719,0.8901293873786926,0.7114576328161197
llama4scout,original,733,0.4192369282245636,0.39628739041925515
llama4scout,original,4173,0.7383880615234375,0.6281702784566091
llama4scout,original,2722,0.544018566608429,0.496023841638297
llama4scout,original,7065,0.20693136751651764,0.20402745514932805
llama4scout,original,12423,0.5560155510902405,0.5050151554541098
llama4scout,original,6729,0.7508333325386047,0.635645843638663
llama4scout,original,11457,0.3805219829082489,0.3631606942845008
llama4scout,original,1201,0.3710470497608185,0.35490721663022895
llama4scout,original,13683,0.04508039727807045,0.04504988398646139
llama4scout,original,5062,0.5244247317314148,0.4811078067824638
llama4scout,original,4797,0.7537681460380554,0.6373915968255499
llama4scout,original,7195,0.07151393592357635,0.07139227158975942
llama4scout,original,2926,0.040569648146629333,0.040547404978549105
llama4scout,original,10486,0.15905825793743134,0.15773032835902032
llama4scout,original,3295,0.029261760413646698,0.02925341147295937
llama4scout,original,11678,0.2939267158508301,0.28574494364613456
llama4scout,original,9334,1.698391318321228,0.9352076666205149
llama4scout,original,5721,0.5329769253730774,0.4876533777927761
llama4scout,original,515,0.9807144999504089,0.7533750396110422
llama4scout,original,3230,0.1683303713798523,0.1667583001553725
llama4scout,original,11543,0.06246282532811165,0.062381716825954246
llama4scout,original,3891,0.12140120565891266,0.12080828696418992
llama4scout,original,5047,-0.05792951583862305,-0.057864802191760475
llama4scout,original,8154,0.2986980080604553,0.29012066008559134
llama4scout,original,10408,0.9433497786521912,0.7367575159809369
llama4scout,original,723,0.0456470288336277,0.04561535107276386
llama4scout,original,721,0.14243365824222565,0.14147821054371337
llama4scout,original,8551,0.38185685873031616,0.3643189569038115
llama4scout,original,6921,0.0865081325173378,0.08629297748938287
llama4scout,large,5540,-0.04373758286237717,-0.04370971453573484
llama4scout,large,6921,0.19418038427829742,0.19177605099144115
llama4scout,large,5047,0.09392333775758743,0.09364812434707175
llama4scout,large,12423,0.119583860039711,0.11901707356438791
llama4scout,large,8061,0.22810110449790955,0.22422569755921148
llama4scout,large,5201,0.44509875774383545,0.4178618622947209
llama4scout,large,11340,0.18889033794403076,0.1866754352488985
llama4scout,large,1201,0.6921398639678955,0.5993549277240662
llama4scout,large,11541,0.8894755244255066,0.7111345867240284
llama4scout,large,11678,0.3707209527492523,0.35462216153480886
llama4scout,large,4047,1.108034372329712,0.8033664751301585
llama4scout,large,3891,0.5819926857948303,0.5241122464799979
llama4scout,large,9914,0.3210504353046417,0.31045642150856667
llama4scout,large,7195,0.4916408956050873,0.45551781978158334
llama4scout,large,3295,0.2852915823459625,0.2777954529323021
llama4scout,large,10408,0.4137968122959137,0.3916917482251443
llama4scout,large,4173,0.6173123717308044,0.5492539747465076
llama4scout,large,7596,0.3025114834308624,0.29360927863688174
llama4scout,large,6215,0.4095999002456665,0.3881329071330051
llama4scout,large,1111,0.27328866720199585,0.26668228495109836
llama4scout,large,7702,0.13347148895263672,0.1326845142427339
llama4scout,large,5721,0.45963871479034424,0.42978970824708923
llama4scout,large,9334,1.2557402849197388,0.8498854835900866
llama4scout,large,7150,0.09667898714542389,0.09637889515050295
llama4scout,large,1214,0.9270449280738831,0.7292131684365294
llama4scout,large,5265,0.3544095456600189,0.340280339341556
llama4scout,large,5062,0.5656633377075195,0.5121672984707258
llama4scout,large,2926,0.12254824489355087,0.12193842847017453
llama4scout,large,948,0.2667062282562256,0.26055732196417913
llama4scout,large,9418,0.05059215426445007,0.05054903375795249
llama4scout,large,8154,0.3814791738986969,0.3639913564772173
llama4scout,large,515,0.49925607442855835,0.46153189758779894
llama4scout,large,7065,0.18270422518253326,0.18069806801274527
llama4scout,large,11260,0.14153032004833221,0.14059284073124173
llama4scout,large,721,-0.0032091387547552586,-0.0032091277382856167
llama4scout,large,11457,0.3825244605541229,0.36489780819668427
llama4scout,large,6847,0.44404906034469604,0.4169950711406964
llama4scout,large,8085,0.8169614672660828,0.6734126660214641
llama4scout,large,3761,-0.0270322784781456,-0.027025695843074463
llama4scout,large,5349,0.2826765179634094,0.27538044500373354
llama4scout,large,345,0.6985731720924377,0.6034613319174558
llama4scout,large,6878,0.041734013706445694,0.04170980080986561
llama4scout,large,6111,-0.07251521199941635,-0.07238837276762708
llama4scout,large,13683,-0.14074398577213287,-0.13982196434730718
llama4scout,large,11543,0.3930518329143524,0.3739882008214408
llama4scout,large,11719,0.34590432047843933,0.3327382941846809
llama4scout,large,3230,-0.13193419575691223,-0.13117397844931938
llama4scout,large,2702,0.5092363357543945,0.46934997528458056
llama4scout,large,8551,0.5181082487106323,0.47623863453020543
llama4scout,large,10486,0.7798003554344177,0.6525921002482172
llama4scout,large,12358,0.05097035691142082,0.05092626278993212
llama4scout,large,6729,0.33913668990135193,0.32670644956585
llama4scout,large,13596,-0.05157838389277458,-0.051532694010294394
llama4scout,large,2722,0.3394240438938141,0.3269631081230069
llama4scout,large,10499,0.5840511322021484,0.5256036396303799
llama4scout,large,2400,0.1212272047996521,0.12063682198262128
llama4scout,large,723,0.3022560775279999,0.2933758728616979
llama4scout,large,1467,0.25788381695747375,0.2523151323694045
llama4scout,large,4797,0.35845431685447693,0.34385182849264184
llama4scout,large,733,0.3959062397480011,0.37644074504953356
qwen3vl,original,5062,0.9045902490615845,0.7185256017633751
qwen3vl,original,3761,1.1379151344299316,0.8137108646166067
qwen3vl,original,10499,0.9191187024116516,0.7254802300268763
qwen3vl,original,13683,0.45614656805992126,0.42693836007813707
qwen3vl,original,4173,1.3082294464111328,0.8638267270627541
qwen3vl,original,5201,0.8603466153144836,0.696436214554561
qwen3vl,original,3295,0.8833113312721252,0.708074326379062
qwen3vl,original,11678,0.6570451259613037,0.5763935962268996
qwen3vl,original,11541,0.6297363638877869,0.5578706548978342
qwen3vl,original,7065,1.172016978263855,0.8249176898565723
qwen3vl,original,5349,1.031057596206665,0.7743321585645192
qwen3vl,original,3891,0.9117929339408875,0.721991693355865
qwen3vl,original,7150,0.9727297425270081,0.749901400588183
qwen3vl,original,7702,1.9807779788970947,0.9626440614494953
qwen3vl,original,6111,1.1740074157714844,0.8255526127984832
qwen3vl,original,2926,0.6925016045570374,0.5995866713145113
qwen3vl,original,2400,0.6981812119483948,0.603212051215966
qwen3vl,original,8061,1.2098015546798706,0.8366199520591734
qwen3vl,original,345,0.8657361268997192,0.6992012815854652
qwen3vl,original,2722,0.7908370494842529,0.6588829611293127
qwen3vl,original,5540,0.7517005205154419,0.6361623632479634
qwen3vl,original,1467,0.7882070541381836,0.6573921371817582
qwen3vl,original,515,1.1782726049423218,0.8269061430658379
qwen3vl,original,7195,0.9594424962997437,0.7440280885503688
qwen3vl,original,4797,1.0730241537094116,0.7905978567020989
qwen3vl,original,11543,0.790157675743103,0.6584983496032045
qwen3vl,original,5721,0.6512361168861389,0.5725015238315828
qwen3vl,original,6878,0.6773076057434082,0.5897662691903895
qwen3vl,original,11457,0.7278480529785156,0.6217470452768665
qwen3vl,original,948,1.4230215549468994,0.8902275706568509
qwen3vl,original,5265,0.8177890181541443,0.6738646833057025
qwen3vl,original,8085,1.4319738149642944,0.89207038309457
qwen3vl,original,12358,0.7850019335746765,0.6555683191162759
qwen3vl,original,11719,0.879004955291748,0.7059204806353996
qwen3vl,original,721,0.9046334624290466,0.7185465043259163
qwen3vl,original,9334,1.8786349296569824,0.9543705388279351
qwen3vl,original,733,0.8247698545455933,0.6776576621762473
qwen3vl,original,7596,0.8981577754020691,0.7153996748332146
qwen3vl,original,9914,1.1433889865875244,0.8155521207927906
qwen3vl,original,11340,1.096064567565918,0.7990809492036074
qwen3vl,original,12423,0.9363248348236084,0.7335291374661004
qwen3vl,original,8551,0.5671545267105103,0.5132664854151334
qwen3vl,original,10486,1.3422178030014038,0.8722039070584708
qwen3vl,original,1214,1.189660906791687,0.8304736729734645
qwen3vl,original,11260,0.8366761803627014,0.6840445324516857
qwen3vl,original,6847,0.9832383394241333,0.7544643400385697
qwen3vl,original,723,1.459191083908081,0.8974953765053214
qwen3vl,original,8154,0.45941057801246643,0.4296036944752072
qwen3vl,original,1111,1.7781751155853271,0.9444985483706588
qwen3vl,original,10408,0.6603137254714966,0.5785721581332713
qwen3vl,original,6921,0.6710326671600342,0.5856587594838639
qwen3vl,original,13596,1.0325837135314941,0.7749425090190198
qwen3vl,original,4047,0.9569280743598938,0.7429034932440809
qwen3vl,original,5047,0.5514514446258545,0.5016072487375701
qwen3vl,original,6729,0.8155015110969543,0.6726139928686591
qwen3vl,original,1201,1.212634801864624,0.8374681035140972
qwen3vl,original,9418,0.926365315914154,0.7288947835597955
qwen3vl,original,6215,0.845058023929596,0.6884788413779779
qwen3vl,original,3230,1.1918574571609497,0.8311540499368315
qwen3vl,original,2702,1.2952946424484253,0.8605069215549711
qwen3vl,large,8061,1.2632492780685425,0.8519574292729681
qwen3vl,large,11457,0.5343735814094543,0.48871717567208317
qwen3vl,large,723,1.0228923559188843,0.7710419877420845
qwen3vl,large,2400,0.4878571629524231,0.45251403549055635
qwen3vl,large,4047,1.569848656654358,0.9170016848147662
qwen3vl,large,6878,0.8990005850791931,0.715810889265914
qwen3vl,large,3230,1.47944176197052,0.9013633462369756
qwen3vl,large,12358,0.8228867650032043,0.6766380248948103
qwen3vl,large,6215,1.1832129955291748,0.8284620552264668
qwen3vl,large,2722,0.6934136152267456,0.6001704909279018
qwen3vl,large,5201,0.7924906611442566,0.6598176764644134
qwen3vl,large,5721,0.9112345576286316,0.7217242752036169
qwen3vl,large,7150,1.1585580110549927,0.820569389786348
qwen3vl,large,4797,1.21461820602417,0.8380594585259892
qwen3vl,large,9334,1.5011879205703735,0.9053626881081609
qwen3vl,large,721,1.2407543659210205,0.8456706073636797
qwen3vl,large,4173,1.3364758491516113,0.8708231855093573
qwen3vl,large,8551,1.2287324666976929,0.8422112719646329
qwen3vl,large,10408,0.916022002696991,0.7240100920452984
qwen3vl,large,11678,0.9207860827445984,0.7262690771737887
qwen3vl,large,2702,1.2951889038085938,0.8604794769373358
qwen3vl,large,1214,1.177013635635376,0.8265076092646748
qwen3vl,large,1111,1.2164546251296997,0.838605239736626
qwen3vl,large,6111,1.0187478065490723,0.7693560187252434
qwen3vl,large,7702,0.9723548293113708,0.7497372744746229
qwen3vl,large,13596,0.9922933578491211,0.7583385200320154
qwen3vl,large,12423,1.2465118169784546,0.8473026027027851
qwen3vl,large,5062,1.2999573945999146,0.8617121908662759
qwen3vl,large,5349,1.3196059465408325,0.8666858999431399
qwen3vl,large,3295,0.70322185754776,0.606408836270089
qwen3vl,large,11719,0.5641334056854248,0.5110378069226434
qwen3vl,large,5265,0.8805063962936401,0.7066729198901498
qwen3vl,large,11541,1.155724287033081,0.8196415538619112
qwen3vl,large,6729,0.8890799283981323,0.7109389934987826
qwen3vl,large,5540,0.7518427968025208,0.6362470522926673
qwen3vl,large,7195,0.5137935876846313,0.47289570425505323
qwen3vl,large,6921,0.8618788123130798,0.6972244184625422
qwen3vl,large,13683,0.8831928968429565,0.7080152663785005
qwen3vl,large,10486,1.3840147256851196,0.8818470918048914
qwen3vl,large,6847,1.2106446027755737,0.8368727446619063
qwen3vl,large,11543,0.7896157503128052,0.6581913043782316
qwen3vl,large,11260,0.6465275883674622,0.5693277212046923
qwen3vl,large,9418,1.0908259153366089,0.7971793927618721
qwen3vl,large,2926,0.9248641729354858,0.7281904090596939
qwen3vl,large,1201,1.4513435363769531,0.8959582175623848
qwen3vl,large,7065,0.43224450945854187,0.40719537002652906
qwen3vl,large,11340,1.657417893409729,0.9298685469054189
qwen3vl,large,515,1.262257695198059,0.8516853386771045
qwen3vl,large,3891,1.052319884300232,0.7827066450210856
qwen3vl,large,3761,1.1848007440567017,0.8289593989228163
qwen3vl,large,7596,1.0024471282958984,0.7626199731683715
qwen3vl,large,10499,0.9493317008018494,0.7394803485578849
qwen3vl,large,733,1.4018474817276,0.8857503333493619
qwen3vl,large,5047,0.3926212191581726,0.3736177561594106
qwen3vl,large,8154,0.709709644317627,0.6104947260891836
qwen3vl,large,9914,1.0235011577606201,0.7712887375324647
qwen3vl,large,1467,0.5518403053283691,0.5018982114955516
qwen3vl,large,948,1.3796777725219727,0.8808790928173731
qwen3vl,large,8085,1.3669475317001343,0.8779946670288494
qwen3vl,large,345,1.1225180625915527,0.8084430011401277
