model,prompt,story_id,coref_ratio,discourse_diversity,char_coherence,topic_switch_rate,mci_tanh_mcc_over_gv,ncs_arithmetic,ncs_geometric
human,original,13683,0.998852435414064,0.2449186624037091,0.7615941517560215,0.168354700606285,0.6492515356946015,0.5645942971749363,0.45896230813931
human,original,13596,0.616018324954511,0.6351489523872873,0.0,0.403437555118366,0.0,0.33092096649203284,0.00043616329304873983
human,original,12423,0.8288773922429453,0.3799489622552249,0.6118556489005589,0.5037411583057526,0.9549490601855072,0.6558744443779978,0.6214560810338492
human,original,12358,0.9968991101462736,0.2449186624037091,0.0,0.6105937225743998,0.0,0.3704822990248765,0.00043120629301110583
human,original,11719,0.9949052907405388,0.6351489523872873,0.5415534419513606,0.3472875306994943,0.9971537858867094,0.7032098003330781,0.6527546934158246
human,original,11678,0.9547239922927336,0.4621171572600097,0.4621171533277711,0.5350876950442796,0.4626824910338648,0.5753456977917317,0.5503234484021354
human,original,11543,0.8474072141058118,0.4621171572600097,0.0,0.5757610805046688,0.0,0.377057090374098,0.00046840046263644115
human,original,11541,0.6698515564701782,0.4621171572600097,0.0,0.5121391883630926,0.0,0.3288215804186561,0.00043653969374834507
human,original,11457,0.9999999635977412,0.4621171572600097,0.0,0.334122628056086,0.0,0.3592479497827674,0.0004342417723476878
human,original,11340,0.9968991101462736,0.4621171572600097,0.7615941517560215,0.5619576522074304,0.3624067910199381,0.6289949724779347,0.58993664163269
human,original,11260,0.5640291275177679,0.7615941559557649,0.7615941510560642,0.4780093336268283,0.6276290464713492,0.6385711629255549,0.6286047180075913
human,original,10486,0.7770670098724379,0.5370495669980352,0.3807970758780107,0.1686160475953137,0.6374346877945278,0.5001928776276652,0.4430984395559569
human,original,10408,0.4371630286577889,0.3799489622552249,0.7615941375818877,0.5527160868563368,0.785798679062824,0.5834441788828124,0.559733298969232
human,original,9914,0.8936263675093581,0.4621171572600097,0.6118556525418963,0.1057864031187596,0.534146715515426,0.5215064591890899,0.4274934900309213
human,original,9418,0.9706895565769862,0.5370495669980352,0.2310585761723557,0.5251291798251447,0.9998667142084088,0.6527587187561861,0.575711659994841
human,original,9334,0.9968991101462736,0.197375320224904,0.5370495627285687,0.1095047995008628,0.7335681988478203,0.514879398289686,0.38527109805537696
human,original,8551,0.9981133843224368,0.5164076551851798,0.0,0.2835278040323924,-0.0,0.3596097687080018,0.0004294905836983316
human,original,8154,0.9138494194403484,0.664036770267849,0.7615941465063423,0.4138406561854665,0.9962585965057168,0.7499159177811446,0.7177928480801767
human,original,8085,0.5952677306997588,0.5370495669980352,0.6205394334183302,0.4703820813728717,0.9994979050044502,0.6445473434986893,0.6222225665161298
human,original,8061,0.808330888044811,0.2781854903257024,0.4552014979339265,0.4855120464164282,0.8614872951721573,0.5777434435786051,0.5324946546443805
human,original,7702,0.9981133843224368,0.4621171572600097,0.7615941489561926,0.3840052974716562,0.9880672851216415,0.7187794546263875,0.6682760061212042
human,original,7596,0.8288773922429453,0.3799489622552249,0.6493218567173271,0.3942991106311304,0.5988342032245455,0.5702563050142346,0.5454583609455124
human,original,7150,0.70280303366564,0.2449186624037091,0.3610356242344685,0.5060484793653994,0.9821940620852644,0.5593999723508963,0.49883740133501053
human,original,7065,0.6698515564701782,0.4621171572600097,0.3918149434371926,0.5574580105211657,-0.9999947101343974,0.21624939151082972,0.014655639408533917
human,original,6921,0.5361968300109659,0.5827829453479101,0.4682065400006037,0.3428154274393591,-0.9999999999714624,0.18600034856547526,0.013805933890523769
human,original,6878,0.9403764740238472,0.4621171572600097,0.0,0.5918732661389455,0.0,0.39887337948456053,0.00048090192866875626
human,original,6847,0.9332874150134228,0.4621171572600097,0.3807970758780107,0.3675483296355482,0.5193016072381433,0.5326103170050269,0.5003098515882546
human,original,6729,0.3980657062931662,0.2449186624037091,0.0,0.4263408993701748,0.2829805995820658,0.27046117352982313,0.010329946478953387
human,original,6215,0.9403764740238472,0.4621171572600097,0.160756365777052,0.6571536124811856,0.8149502012195755,0.607070762152334,0.5183272128042976
human,original,6111,0.6698515564701782,0.6351489523872873,0.3807970695783957,0.5165029976522535,-0.9999999983991296,0.24046011553779714,0.015294107090167772
human,original,5721,0.7601953582523919,0.4621171572600097,0.0,0.4010792187328069,0.0,0.32467834684904173,0.00042636495288192147
human,original,5349,0.6499394116396263,0.3799489622552249,0.380797067478524,0.6820328535438752,0.7090577313940916,0.5603552052622683,0.5389590054791559
human,original,5265,0.9635551199895266,0.4621171572600097,0.6118556525418963,0.519150066872979,0.4064787689740056,0.5926313531276834,0.5648351181961896
human,original,5201,0.4169141953231067,0.4173216500588711,0.515059465275036,0.5239465169682319,0.7495211125303246,0.5245525880311142,0.5120226447161554
human,original,5062,0.999999994974963,0.2449186624037091,0.0,0.2498936036937813,-0.0,0.2989624522144907,0.0003608738486044444
human,original,4797,0.5813184571171806,0.4621171572600097,0.7615941391567914,0.4386825120449198,0.788297799714511,0.6064020130586825,0.5887705714814387
human,original,4173,0.7723264083680951,0.5164076551851798,0.231058575189296,0.1232705018289001,0.6835914317053707,0.4653309144553684,0.37847247418195984
human,original,4047,0.6611100463266596,0.2781854903257024,0.0,0.3231410896323975,0.0,0.2524873252569519,0.00035875675766942634
human,original,3891,0.8689811246743774,0.4621171572600097,0.6118556462422813,0.3740938443572127,0.8209040556242848,0.6275903656316332,0.5963989662410483
human,original,3295,0.7329915688790408,0.2449186624037091,0.3918149434371926,0.4695324898920748,0.8381163622310298,0.5354748053686094,0.48801635210770683
human,original,3230,0.760544847685396,0.2449186624037091,0.3807970751780535,0.6307363726641863,0.4267098663979514,0.4887413648658593,0.45306883002492376
human,original,2926,0.5640291275177679,0.6351489523872873,0.7615941496561498,0.6001161337980399,0.7491875337668443,0.6620151794252178,0.6572722839122808
human,original,2722,0.991634849741338,0.6351489523872873,0.0,0.3230170080475239,0.0,0.3899601620352299,0.00045887094150523055
human,original,2702,0.9993020763513972,0.197375320224904,0.7615941517560215,0.1974304757466354,0.2278505627525186,0.4767105173662953,0.3680912736312902
human,original,2400,0.616018324954511,0.4621171572600097,0.5767045454967353,0.4780023122137266,0.7463722417542874,0.5758429163358539,0.5669397696492186
human,original,1467,0.5087910985706078,0.4621171572600097,0.7615941433565347,0.2835838778043685,0.956538365310539,0.594524928460412,0.546109628235857
human,original,1201,0.6340318177388176,0.7615941559557649,0.0,0.3618298336474743,0.0,0.35149116146841136,0.0004451104705546918
human,original,1111,0.9138494194403484,0.4621171572600097,0.0,0.4497014627244976,0.0,0.3651336078849711,0.00045259547902092956
human,original,948,0.9993020763513972,0.4621171572600097,0.7615941454564065,0.5758728877122875,0.4062228501430607,0.6410218233846324,0.6068099588469521
human,original,733,0.808330888044811,0.5370495669980352,0.6493218572422952,0.2948814601998277,1.0,0.6579167544969937,0.60805409134078
human,original,723,0.9949052907405388,0.4173216500588711,0.5046723935812691,0.3668035843431745,0.6519618338015234,0.5871329505050753,0.5495201198414437
human,original,721,0.6849199781029739,0.6351489523872873,0.3807970755280321,0.3214011459686413,0.9999998412922422,0.6044533986558355,0.5562259978566939
human,original,515,0.6494829562125692,0.2186350836871213,0.4710078349738841,0.1542887224493044,0.8178572850840404,0.4622543764813839,0.38482697276598543
human,original,345,0.4129162032860138,0.7615941559557649,0.5415534363517027,0.4267508322348012,0.9110104300710684,0.6107650115798702,0.581011758690984
claude45,original,5349,0.3182245223383665,0.4621171572600097,0.380797073778139,0.6975679846154752,0.7204869896811634,0.5158387455346307,0.48964171870363865
claude45,original,6921,0.4855912763300095,0.3215127375316343,0.3089115140202399,0.2697758788175709,0.6999139287138414,0.41714106708265924,0.3907240944132743
claude45,original,7065,0.5866276548898999,0.6351489523872873,0.3918149434371926,0.5672067690819227,0.8672040182187802,0.6096004676030166,0.5905223886421705
claude45,original,1201,0.7093805217562799,0.4621171572600097,0.0,0.4843621516957148,0.0,0.33117196614240085,0.0004366769973293178
claude45,original,9914,0.4614626231311375,0.7615941559557649,0.0,0.0421457117618946,0.5837350689480938,0.36978751195937815,0.009713279535325619
claude45,original,11678,0.7770670098724379,0.4621171572600097,0.761594150356107,0.2519192137308699,0.2903127826623957,0.5086020627763641,0.4573117220327096
claude45,original,345,0.3321966367976511,0.6351489523872873,0.7615941391567914,0.1083240339183906,0.7404960164568659,0.5155519557433973,0.41884024663589065
claude45,original,721,0.4111162809106542,0.6351489523872873,0.3807970695783957,0.5025145180923639,0.4541331299289624,0.47674199017953267,0.4690003222946451
claude45,original,2400,0.599833913905728,0.6351489523872873,0.6515737898541187,0.2809774864556383,0.71014846434908,0.5755365213903705,0.5482494255474473
claude45,original,3295,0.6506837713662316,0.4621171572600097,0.6118556462422813,0.2321457951689721,0.584203335459378,0.5082011410993745,0.4779904158851713
claude45,original,723,0.7365394569289215,0.3215127375316343,0.3215127345428691,0.4617477922648662,0.8128222797301515,0.5308270001996885,0.4911323834696832
claude45,original,5062,0.7365394569289215,0.4621171572600097,0.0,0.2522760720066364,0.0,0.29018653723911353,0.00038615782583811353
claude45,original,6878,0.4976609523036581,0.4621171572600097,0.0,0.5476716616860021,0.7392874755426498,0.4493474493584639,0.015624418461867781
claude45,original,6729,0.3360654199393775,0.2449186624037091,0.2538647074526061,0.5232255829747159,0.4679251883192847,0.3651999122179387,0.34816306662402313
claude45,original,8061,0.5740849692499455,0.4041267397578591,0.2202604146486162,0.5475890149743246,0.7529106073556201,0.4997943491972731,0.4620890551784096
claude45,original,11719,0.9777808911365928,0.4621171572600097,0.6118556525418963,0.0203908766772967,0.7385204339986441,0.562133002322888,0.3341090610356421
claude45,original,12358,0.4616260994840963,0.2449186624037091,0.0,0.5133836808484554,0.0,0.24398568854725217,0.0003570679464012985
claude45,original,12423,0.5958202352150785,0.3799489622552249,0.4079037624339198,0.172570815869066,0.6664472810833169,0.44453821137132116,0.4029269229814424
claude45,original,13683,0.5866276548898999,0.5370495669980352,0.5415534407532758,0.0625588284864973,0.4400359646529386,0.43356509115612935,0.34226226594550674
claude45,original,5201,0.5592564348363973,0.3583573983507859,0.1043684297892574,0.5257840889597529,0.7540094833589065,0.46035516705901997,0.38347421538244225
claude45,original,3891,0.3271741264131678,0.4621171572600097,0.0,0.0593138344189402,0.431529698106738,0.25602696323977114,0.008270648581000883
claude45,original,8551,0.5640291275177679,0.3215127375316343,0.0,0.4651177370979579,0.0,0.27013192042947204,0.00038478003475496435
claude45,original,2926,0.5866276548898999,0.4621171572600097,0.3080781022185141,0.5402949337468297,0.4805817820367574,0.4755399260304022,0.4647664183030899
claude45,original,3230,0.4695370244529009,0.4621171572600097,0.253864716785369,0.3191969664294959,0.2578053256372004,0.3525042381129952,0.33984039316398806
claude45,original,733,0.6494829562125692,0.5370495669980352,0.6493218540924875,0.5772661521973144,0.8225157156038232,0.647127249020846,0.6401953220695057
claude45,original,4173,0.500695837915262,0.2781854903257024,0.231058575189296,0.264318750998989,0.7218677815155282,0.3992252871889555,0.36111310444509537
claude45,original,10408,0.748969830450033,0.3799489622552249,0.761594144289811,0.2168548210696692,0.6414958172923382,0.5497727150714152,0.49642681084431006
claude45,original,8154,0.3980657062931662,0.2449186624037091,0.2166213762205784,0.5583468777928914,0.8460081312486807,0.4527921507918052,0.3979159328160201
claude45,original,5265,0.6175410392444916,0.2449186624037091,0.3918149434371926,0.3502017214899876,0.3134598279552799,0.3835872389061321,0.36530345999462593
claude45,original,11340,0.7607546086956449,0.6351489523872873,0.3807970751780535,0.0224413714588338,0.3033701124121385,0.4205024240263916,0.26276483237825526
claude45,original,10486,0.68151993687585,0.3799489622552249,0.7615941349570481,0.0690428578148211,0.3565062413762449,0.44972242665583784,0.34452654011673933
claude45,original,11541,0.3512096210332125,0.4621171572600097,0.0,0.1962951743790468,0.0,0.2019243905344538,0.00031669822766305884
claude45,original,11543,0.6506837713662316,0.4621171572600097,0.0,0.1531257182702546,0.0,0.25318532937929916,0.00034090553323329575
claude45,original,11457,0.7601953582523919,0.4621171572600097,0.0,0.6950020491959711,0.0,0.38346291294167456,0.0004759186046479956
claude45,original,2702,0.9044700003543296,0.3799489622552249,0.7615941507060856,0.0476320635405256,0.2583683071439888,0.47040269680003083,0.3173922799845215
claude45,original,11260,0.4761108750200684,0.4621171572600097,0.2538647172520071,0.0779351018769128,0.6131081196738841,0.37662719421657637,0.30567967489183606
claude45,original,1467,0.9764441132252886,0.6351489523872873,0.7615941517560215,0.302230677179692,0.6189523536532267,0.6588740496403032,0.6155289387791064
claude45,original,9334,0.6375439926172,0.3799489622552249,0.5370495627285687,0.0253631524579835,0.6270841129828244,0.44139795660836034,0.29050646689183635
claude45,original,6215,0.3332180087346523,0.4621171572600097,0.0,0.6321350533875093,0.5638427738656001,0.39826259864955427,0.014056904602487508
claude45,original,9418,0.7101120599669639,0.3799489622552249,0.1729626836177257,0.5092203373357899,0.6883609901651468,0.4921210066681702,0.4392839368886449
claude45,original,13596,0.9081674793916036,0.2449186624037091,0.7615941517560215,0.2481498884565234,0.7029403983486425,0.5731541160713,0.4944345526198166
claude45,original,4047,0.8225739141602102,0.2781854903257024,0.0,0.2655485197815758,0.0,0.27326158485349766,0.0003603550941592757
claude45,original,6847,0.6698515564701782,0.2449186624037091,0.7615941456897254,0.2851798536912318,0.6957343953490142,0.5314557227207717,0.47737237455849424
claude45,original,5721,0.5640291275177679,0.2449186624037091,0.0,0.2781099868061852,0.0,0.21741155534553241,0.0003287819806066115
claude45,original,1111,0.5753145349040011,0.4621171572600097,0.0,0.0986329378789989,0.0,0.22721292600860193,0.0003046042046667313
claude45,original,7150,0.4695370244529009,0.6351489523872873,0.0,0.1137225058016728,0.5217383652789046,0.34802936958415315,0.011209053374208003
claude45,original,6111,0.6375439926172,0.4621171572600097,0.7615941510560642,0.264483883978032,0.6130215510390647,0.5477521471900741,0.5154329410056473
claude45,original,515,0.3553581321988043,0.2449186624037091,0.3464252278575735,0.2545938055067122,0.6731765735997607,0.37489448031331196,0.3488629977458196
claude45,original,4797,0.3646956596528863,0.6351489523872873,0.0,0.0146144122115466,0.3054348533862723,0.2639787755275985,0.006351865470805168
claude45,original,8085,0.3625511361463088,0.3799489622552249,0.3807970727282032,0.2295110962632136,0.7011950599904188,0.41080066547667393,0.38484526354514503
claude45,original,7596,0.9921550210997704,0.3799489622552249,0.1899744794163348,0.0767207796459,0.5960584565179254,0.4469715397870311,0.3184493779371007
claude45,original,948,0.5450918194998919,0.6351489523872873,0.1071709111822047,0.036994935280763,0.5245001559819319,0.3697813548664158,0.235213394571869
claude45,original,7702,0.8761252287450294,0.4621171572600097,0.4995833566181635,0.1016451780662542,0.5287305417073148,0.4936402924793543,0.404808384159594
claude45,original,2722,0.5039831266785365,0.4621171572600097,0.0,0.0786429438712129,0.0,0.2089486455619518,0.00028350817412958686
gpt4o,original,2400,0.4371630286577889,0.6351489523872873,0.4569564890937326,0.2846743341272739,0.9397849876376272,0.550745558380742,0.5083398363785007
gpt4o,original,1201,0.7329915688790408,0.6351489523872873,0.0,0.5700300535862788,0.0,0.3876341149705214,0.00048392099877499445
gpt4o,original,6729,0.3714786114438063,0.4041267397578591,0.125709266791637,0.3493273992513277,0.7825564832355065,0.4066397000960274,0.34874936272242474
gpt4o,original,515,0.5647805343680173,0.3799489622552249,0.761594145806385,0.0751695349577902,0.9015204729283136,0.5366027300631462,0.4063209590145232
gpt4o,original,4173,0.3646956596528863,0.1651404129246293,0.3807970754580363,0.123245869058429,0.6929381066407839,0.3453634247469529,0.2873352410805441
gpt4o,original,11340,0.8924661507026329,0.4621171572600097,0.6118556518419391,0.1284358960187742,0.3093102497834464,0.4808370211213605,0.39830405206509734
gpt4o,original,6215,0.6663867063780647,0.1651404129246293,0.7615941475562782,0.2625697540513813,0.7037689517295684,0.5118919945279844,0.4345058521769906
gpt4o,original,13596,0.8558027155778727,0.2449186624037091,0.7615941517560215,0.0853506113013385,0.817164602550106,0.5529661487178096,0.4067495500895832
gpt4o,original,6847,0.500695837915262,0.2449186624037091,0.7615941456897254,0.2253370053932318,0.8494082542761241,0.5163907811356104,0.44715048056915696
gpt4o,original,723,0.7608944773789501,0.3583573983507859,0.6351489479128938,0.4376268777167685,0.7361478600125444,0.5856351122743886,0.5614577673109419
gpt4o,original,13683,0.7923983238844522,0.5370495669980352,0.6493218558423806,0.0747796487992263,0.7383519475109022,0.5583802686069992,0.4332045147358198
gpt4o,original,733,0.748969830450033,0.5370495669980352,0.6493218572422952,0.0701700078069114,0.7892909011002872,0.5589604327195123,0.4286131440914007
gpt4o,original,11260,0.3100777224007979,0.4621171572600097,0.507729433570738,0.019103846305481,0.9733911846497584,0.4544838688373569,0.2668410847287308
gpt4o,original,12423,0.8329225598595321,0.3799489622552249,0.4268274005197542,0.2320085038681912,0.8317108563362117,0.5406836565677828,0.48218278473813986
gpt4o,original,12358,0.616018324954511,0.2449186624037091,0.0,0.6401000101805863,0.0,0.30020739950776126,0.0003953417453167537
gpt4o,original,2926,0.5431508858186228,0.2449186624037091,0.3807970758780107,0.1474527446256671,0.4211536667490213,0.3474946070950062,0.3158972897976888
gpt4o,original,2722,0.7055382777228413,0.4621171572600097,0.0,0.1721845405050819,0.0,0.26796799509758656,0.0003546936178405462
gpt4o,original,6878,0.7250275395140692,0.4621171572600097,0.0,0.4464551079623102,0.8545987241158934,0.4976397057704565,0.016646745215225644
gpt4o,original,10408,0.3963297763809756,0.5370495669980352,0.5711956090923047,0.219398630668661,0.8900314266767255,0.5228010019633403,0.47325918097045205
gpt4o,original,345,0.6849199781029739,0.6351489523872873,0.7615941510560642,0.2264019790180587,0.7489396967205747,0.6114009514569918,0.5622289789620477
gpt4o,original,11678,0.6000907329398486,0.6351489523872873,0.380797073778139,0.1998537877938955,0.820400229280255,0.527258155235885,0.47348351562152996
gpt4o,original,721,0.4371630286577889,0.4621171572600097,0.1903985347891978,0.5527326312331069,0.7991666239271581,0.48831559517345224,0.4426315065161893
gpt4o,original,8085,0.3211809816372804,0.197375320224904,0.2397423659398061,0.2426439115794804,0.7914017572299799,0.35846886732229016,0.31119369427023486
gpt4o,original,10486,0.5158096264117492,0.5370495669980352,0.1899744794163348,0.0705305329327882,0.7509378827384726,0.41286041769947596,0.3083444050943031
gpt4o,original,8061,0.5820499548410306,0.4621171572600097,0.5150746781435545,0.4500747744642742,0.6954038205876797,0.5409440770593098,0.5338519922501281
gpt4o,original,1467,0.6849199781029739,0.6351489523872873,0.3807970751780535,0.1795700877999565,0.9070159669734484,0.5574904120883439,0.48552500458952824
gpt4o,original,7150,0.5158096264117492,0.6351489523872873,0.1071709111822047,0.3813424241525414,0.7948700339564528,0.4868683896180471,0.4030980103425299
gpt4o,original,7065,0.5731018606970495,0.2449186624037091,0.4621171533277711,0.4802882021879914,0.916156765761224,0.5353165288755489,0.49101584781081536
gpt4o,original,11541,0.6175410392444916,0.4621171572600097,0.0,0.2801666294997152,0.0,0.2719649652008433,0.00038068596961789196
gpt4o,original,3891,0.5640291275177679,0.2449186624037091,0.2310585766638855,0.0824379606228463,0.8124189745185976,0.38697266034536126,0.2924088959128411
gpt4o,original,6921,0.6127212478031274,0.1651404129246293,0.5627762309922641,0.1869566066000584,0.6897844360510546,0.4434757868742268,0.374266767632337
gpt4o,original,8154,0.4270500334583488,0.3799489622552249,0.3846802039525406,0.5964895760540425,0.9563745115860988,0.5489086574612511,0.5132239931662667
gpt4o,original,11457,0.8689811246743774,0.4621171572600097,0.0,0.5207154433290734,0.0,0.37036274505269207,0.00046139468078080327
gpt4o,original,6111,0.806789922025664,0.4621171572600097,0.7615941517560215,0.2768708442781007,0.8288461368123587,0.6272436424264309,0.5791585450813581
gpt4o,original,9914,0.6401825682277622,0.4621171572600097,0.3807970695783957,0.1085392274020796,0.674786585337538,0.45328452156115706,0.38308977025752433
gpt4o,original,11543,0.3211809816372804,0.2449186624037091,0.0,0.2871654965112185,0.0,0.1706530281104416,0.00029565198607073344
gpt4o,original,5721,0.2446838791039907,0.6351489523872873,0.0,0.1346808770678396,0.0,0.20290274171182351,0.000291177214540096
gpt4o,original,948,0.5207754938618373,0.6351489523872873,0.3807970748280749,0.0228947637182129,0.7470684837760078,0.461336953714284,0.2928621905545764
gpt4o,original,5201,0.3753390402210108,0.2449186624037091,0.0967029624676964,0.4771283199697707,0.8361953062904989,0.40605685827053717,0.3235680868868332
gpt4o,original,3230,0.7770670098724379,0.4621171572600097,0.0,0.3029689476023746,0.2606493503274967,0.36056049301246385,0.012317797924629321
gpt4o,original,4047,0.9878094888255904,0.2781854903257024,0.0,0.507459001252168,0.0,0.35469079608069215,0.00042548252841643293
gpt4o,original,4797,0.3304388796017357,0.4621171572600097,0.0,0.0108275941377161,0.6583490638741507,0.2923465389747224,0.0064175072944828715
gpt4o,original,11719,0.9999045730276356,0.4621171572600097,0.761594150356107,0.0660790264412034,0.6996814352010522,0.5978752684572015,0.4388131817150174
gpt4o,original,8551,0.5361968300109659,0.4621171572600097,0.0,0.594854046076044,0.0,0.3186336066694039,0.0004302266966787593
gpt4o,original,9418,0.8202838816974648,0.3799489622552249,0.098687659151409,0.2866752033242984,0.7911186691278123,0.4753428751112419,0.3704391051515716
gpt4o,original,5062,0.7607546086956449,0.6351489523872873,0.0,0.288995920736025,0.0,0.33697989636379144,0.00042560074907069115
gpt4o,original,7596,0.7923983238844522,0.197375320224904,0.1899744794163348,0.4140898092512957,0.894087860836053,0.497585158722608,0.40577126897267596
gpt4o,original,7702,0.7923983238844522,0.6351489523872873,0.5415534405514462,0.1414875536949366,0.5037652273355316,0.5228706995707307,0.45465438864843843
gpt4o,original,5265,0.9943157048337464,0.2449186624037091,0.6118556518419391,0.2445007316028375,0.3578132078182711,0.49068079170010065,0.4197844515935439
gpt4o,original,1111,0.9044700003543296,0.2449186624037091,0.0,0.1343260049823313,0.0,0.25674293354807404,0.00031240303168173547
gpt4o,original,9334,0.9635551199895266,0.197375320224904,0.7615941517560215,0.2853711081384059,0.6996381708268228,0.5815067741871361,0.4923062082545291
gpt4o,original,2702,0.9764441132252886,0.3799489622552249,0.7615941507060856,0.0889110606746469,0.2804888471940265,0.49747742681105456,0.37118767360128
